exp_id,(match_percentage) for 1/30/2025,(match_percentage) for 2/18/2025,(match_percentage) for 2/5/2025,UniqueConcatenate(Protocol)
248931,67,67,95,Affinity_Wilmington
248938,71,48,92,Affinity_Wilmington
248964,82,69,96,Affinity_Wilmington
248971,83,70,96,Affinity_Wilmington
248976,80,55,84,Affinity_Wilmington
248977,73,48,71,Affinity_Wilmington
249018,78,61,96,Affinity_Wilmington
249052,79,73,75,Affinity_Wilmington
249061,86,75,96,Affinity_Wilmington
249078,75,65,96,Affinity_Wilmington
249178,88,76,94,Affinity_Wilmington
249195,86,49,95,Affinity_Wilmington
249199,83,70,94,Affinity_Wilmington
249257,90,79,93,Affinity_Wilmington
249260,85,72,93,Affinity_Wilmington
249262,86,74,81,Affinity_Wilmington
249265,82,69,90,Affinity_Wilmington
249286,84,71,89,Affinity_Wilmington
249299,82,70,76,Affinity_Wilmington
249310,67,45,91,Affinity_Wilmington
249311,59,43,80,Affinity_Wilmington
249319,89,79,94,Affinity_Wilmington
249369,62,30,90,Affinity_Wilmington
249395,85,46,95,Affinity_Wilmington
249426,89,86,96,Affinity_Wilmington
249428,77,63,95,Affinity_Wilmington
249444,86,77,93,Affinity_Wilmington
249445,92,81,90,Affinity_Wilmington
249460,86,82,96,Affinity_Wilmington
249476,87,76,94,Affinity_Wilmington
249477,89,82,94,Affinity_Wilmington
249478,81,71,96,Affinity_Wilmington
249481,80,75,88,Affinity_Wilmington
249509,76,66,71,Affinity_Wilmington
249513,58,51,66,Affinity_Wilmington
249531,78,68,95,Affinity_Wilmington
249543,85,47,95,Affinity_Wilmington
249544,89,83,91,Affinity_Wilmington
249546,73,63,59,Affinity_Wilmington
249565,84,78,87,Affinity_Wilmington
249566,80,75,95,Affinity_Wilmington
249605,52,49,78,Affinity_Wilmington
249610,67,46,93,Affinity_Wilmington
249655,82,68,96,Affinity_Wilmington
249688,84,66,96,Affinity_Wilmington
249706,89,66,92,Affinity_Wilmington
249710,80,70,76,Affinity_Wilmington
249713,65,47,91,Affinity_Wilmington
249714,70,15,67,Affinity_Wilmington
249715,80,72,95,Affinity_Wilmington
249723,85,75,96,Affinity_Wilmington
249724,78,48,95,Affinity_Wilmington
249725,77,52,96,Affinity_Wilmington
249728,89,63,83,Affinity_Wilmington
249742,85,70,83,Affinity_Wilmington
249751,63,63,92,Affinity_Wilmington
249783,78,56,96,Affinity_Wilmington
249806,84,67,67,Affinity_Wilmington
249832,66,48,92,Affinity_Wilmington
249866,72,54,95,Affinity_Wilmington
249877,87,82,90,Affinity_Wilmington
249917,73,67,95,Affinity_Wilmington
249949,75,65,96,Affinity_Wilmington
249955,62,27,96,Affinity_Wilmington
249966,83,56,88,Affinity_Wilmington
250007,80,68,87,Affinity_Wilmington
250008,89,84,81,Affinity_Wilmington
250020,80,31,96,Affinity_Wilmington
250025,88,80,73,Affinity_Wilmington
250026,82,56,89,Affinity_Wilmington
250042,90,86,96,Affinity_Wilmington
250043,88,72,86,Affinity_Wilmington
250044,81,76,83,Affinity_Wilmington
250046,81,76,83,Affinity_Wilmington
250047,78,62,95,Affinity_Wilmington
250049,66,84,69,Affinity_Wilmington
250068,89,56,91,Affinity_Wilmington
250069,60,50,93,Affinity_Wilmington
250132,77,63,86,Affinity_Wilmington
250212,78,64,96,Affinity_Wilmington
250255,81,68,87,Affinity_Wilmington
250258,81,76,96,Affinity_Wilmington
250260,68,55,94,Affinity_Wilmington
250326,81,72,96,Affinity_Wilmington
250327,32,26,87,Affinity_Wilmington
250329,62,71,94,Affinity_Wilmington
250330,32,61,52,Affinity_Wilmington
250331,51,53,93,Affinity_Wilmington
250332,55,57,91,Affinity_Wilmington
250333,75,59,94,Affinity_Wilmington
250334,52,49,95,Affinity_Wilmington
250335,64,23,76,Affinity_Wilmington
250336,56,50,84,Affinity_Wilmington
250337,89,81,96,Affinity_Wilmington
250338,81,69,93,Affinity_Wilmington
250339,37,30,60,Affinity_Wilmington
250340,74,61,96,Affinity_Wilmington
250341,81,66,95,Affinity_Wilmington
250342,54,74,91,Affinity_Wilmington
250345,85,57,92,Affinity_Wilmington
250378,73,61,96,Affinity_Wilmington
250385,80,62,85,Affinity_Wilmington
250386,58,3,66,Affinity_Wilmington
250389,75,69,96,Affinity_Wilmington
250393,70,55,90,Affinity_Wilmington
250394,64,48,90,Affinity_Wilmington
250398,67,43,83,Affinity_Wilmington
250400,52,48,80,Affinity_Wilmington
250401,53,39,89,Affinity_Wilmington
250402,59,44,91,Affinity_Wilmington
250403,60,41,90,Affinity_Wilmington
250404,66,48,88,Affinity_Wilmington
250405,71,49,82,Affinity_Wilmington
250407,73,51,94,Affinity_Wilmington
250408,71,49,94,Affinity_Wilmington
250409,72,54,95,Affinity_Wilmington
250410,80,56,95,Affinity_Wilmington
250411,73,54,95,Affinity_Wilmington
250413,77,56,95,Affinity_Wilmington
250414,68,54,95,Affinity_Wilmington
250452,81,74,95,Affinity_Wilmington
250474,57,46,93,Affinity_Wilmington
250475,84,66,96,Affinity_Wilmington
250485,80,73,96,Affinity_Wilmington
250486,87,83,95,Affinity_Wilmington
250533,77,61,82,Affinity_Wilmington
250565,78,62,91,Affinity_Wilmington
250659,84,89,93,Affinity_Wilmington
250663,73,38,93,Affinity_Wilmington
250679,78,64,95,Affinity_Wilmington
250703,77,59,96,Affinity_Wilmington
250706,88,82,86,Affinity_Wilmington
250707,80,59,96,Affinity_Wilmington
250711,82,68,96,Affinity_Wilmington
250729,45,48,84,Affinity_Wilmington
250744,73,62,88,Affinity_Wilmington
250758,89,78,96,Affinity_Wilmington
250762,83,67,96,Affinity_Wilmington
250791,92,77,96,Affinity_Wilmington
250795,82,72,92,Affinity_Wilmington
250796,68,58,93,Affinity_Wilmington
250803,81,71,86,Affinity_Wilmington
250827,54,49,94,Affinity_Wilmington
250828,44,31,82,Affinity_Wilmington
250829,30,56,68,Affinity_Wilmington
250830,83,64,96,Affinity_Wilmington
250832,78,63,96,Affinity_Wilmington
250833,81,71,95,Affinity_Wilmington
250863,84,49,96,Affinity_Wilmington
250865,90,70,92,Affinity_Wilmington
250867,77,44,93,Affinity_Wilmington
250876,76,42,92,Affinity_Wilmington
250877,78,47,93,Affinity_Wilmington
250878,86,62,96,Affinity_Wilmington
250879,81,33,79,Affinity_Wilmington
250880,81,63,93,Affinity_Wilmington
250881,91,80,94,Affinity_Wilmington
250905,82,69,96,Affinity_Wilmington
250983,42,68,96,Affinity_Wilmington
251002,62,39,95,Affinity_Wilmington
251037,68,50,94,Affinity_Wilmington
251038,88,72,92,Affinity_Wilmington
251081,79,73,96,Affinity_Wilmington
251137,77,74,93,Affinity_Wilmington
251139,64,62,94,Affinity_Wilmington
251141,34,24,65,Affinity_Wilmington
251145,89,71,96,Affinity_Wilmington
251150,85,79,96,Affinity_Wilmington
251204,89,76,88,Affinity_Wilmington
251242,80,73,94,Affinity_Wilmington
251261,62,42,82,Affinity_Wilmington
251262,67,15,68,Affinity_Wilmington
251263,81,70,95,Affinity_Wilmington
251264,81,73,78,Affinity_Wilmington
251265,79,73,74,Affinity_Wilmington
251266,73,42,96,Affinity_Wilmington
251271,87,72,95,Affinity_Wilmington
251272,82,78,85,Affinity_Wilmington
251273,64,51,66,Affinity_Wilmington
251276,87,80,89,Affinity_Wilmington
251277,84,79,96,Affinity_Wilmington
251278,80,70,95,Affinity_Wilmington
251281,83,39,96,Affinity_Wilmington
251282,73,64,79,Affinity_Wilmington
251283,80,68,96,Affinity_Wilmington
251284,85,59,96,Affinity_Wilmington
251289,84,77,95,Affinity_Wilmington
251290,65,57,93,Affinity_Wilmington
251342,86,74,90,Affinity_Wilmington
251345,79,59,94,Affinity_Wilmington
251346,82,66,94,Affinity_Wilmington
251348,77,68,94,Affinity_Wilmington
251349,76,33,96,Affinity_Wilmington
251350,31,43,94,Affinity_Wilmington
251351,78,52,94,Affinity_Wilmington
251352,82,68,96,Affinity_Wilmington
251354,60,41,90,Affinity_Wilmington
251355,77,66,95,Affinity_Wilmington
251356,84,78,96,Affinity_Wilmington
251357,56,36,48,Affinity_Wilmington
251358,75,43,94,Affinity_Wilmington
251359,85,71,96,Affinity_Wilmington
251361,68,67,93,Affinity_Wilmington
251362,45,45,91,Affinity_Wilmington
251363,71,55,95,Affinity_Wilmington
251365,47,37,83,Affinity_Wilmington
251366,71,40,95,Affinity_Wilmington
251367,82,55,96,Affinity_Wilmington
251368,86,81,96,Affinity_Wilmington
251370,81,61,94,Affinity_Wilmington
251372,66,47,93,Affinity_Wilmington
251373,76,53,95,Affinity_Wilmington
251374,75,47,95,Affinity_Wilmington
251375,75,48,95,Affinity_Wilmington
251382,81,64,94,Affinity_Wilmington
251383,88,57,96,Affinity_Wilmington
251388,87,57,87,Affinity_Wilmington
251389,77,49,95,Affinity_Wilmington
251410,88,78,96,Affinity_Wilmington
251461,77,66,96,Affinity_Wilmington
251512,80,68,96,Affinity_Wilmington
251517,87,75,95,Affinity_Wilmington
251524,81,75,96,Affinity_Wilmington
251527,87,79,78,Affinity_Wilmington
251530,78,67,96,Affinity_Wilmington
251542,66,62,96,Affinity_Wilmington
251583,80,70,96,Affinity_Wilmington
251594,81,8,96,Affinity_Wilmington
251597,76,64,58,Affinity_Wilmington
251598,80,72,96,Affinity_Wilmington
251607,81,74,96,Affinity_Wilmington
251610,80,62,96,Affinity_Wilmington
251611,86,75,93,Affinity_Wilmington
251612,85,77,84,Affinity_Wilmington
251614,73,32,41,Affinity_Wilmington
251615,79,34,95,Affinity_Wilmington
251616,80,63,96,Affinity_Wilmington
251617,78,57,95,Affinity_Wilmington
251618,77,72,94,Affinity_Wilmington
251621,87,75,94,Affinity_Wilmington
251656,82,64,96,Affinity_Wilmington
251668,84,67,96,Affinity_Wilmington
251669,56,48,83,Affinity_Wilmington
251670,71,68,92,Affinity_Wilmington
251671,73,45,94,Affinity_Wilmington
251685,73,55,95,Affinity_Wilmington
251701,80,53,61,Affinity_Wilmington
251706,79,62,88,Affinity_Wilmington
251709,85,81,96,Affinity_Wilmington
251714,78,42,66,Affinity_Wilmington
251715,62,61,94,Affinity_Wilmington
251719,61,60,78,Affinity_Wilmington
251741,90,75,86,Affinity_Wilmington
251756,87,63,90,Affinity_Wilmington
251765,90,78,95,Affinity_Wilmington
251768,81,72,96,Affinity_Wilmington
251769,80,71,95,Affinity_Wilmington
251772,81,71,95,Affinity_Wilmington
251779,82,76,88,Affinity_Wilmington
251802,86,77,96,Affinity_Wilmington
251874,79,70,78,Affinity_Wilmington
251895,77,59,94,Affinity_Wilmington
251903,79,60,91,Affinity_Wilmington
252028,56,37,96,Affinity_Wilmington
252029,82,75,81,Affinity_Wilmington
252065,81,62,95,Affinity_Wilmington
252066,85,77,96,Affinity_Wilmington
252068,65,54,95,Affinity_Wilmington
252069,83,76,95,Affinity_Wilmington
252070,75,47,95,Affinity_Wilmington
252080,81,63,95,Affinity_Wilmington
252081,70,40,76,Affinity_Wilmington
252084,89,67,96,Affinity_Wilmington
252086,82,76,94,Affinity_Wilmington
252087,79,63,88,Affinity_Wilmington
252088,80,62,96,Affinity_Wilmington
252089,84,69,96,Affinity_Wilmington
252090,85,69,81,Affinity_Wilmington
252100,77,74,96,Affinity_Wilmington
252102,78,55,94,Affinity_Wilmington
252150,89,82,90,Affinity_Wilmington
252155,82,68,95,Affinity_Wilmington
252159,67,43,67,Affinity_Wilmington
252160,76,66,96,Affinity_Wilmington
252161,74,62,93,Affinity_Wilmington
252162,72,43,93,Affinity_Wilmington
252187,87,84,96,Affinity_Wilmington
252199,89,75,82,Affinity_Wilmington
252210,66,64,77,Affinity_Wilmington
252217,84,52,96,Affinity_Wilmington
252265,63,79,83,Affinity_Wilmington
252303,78,61,94,Affinity_Wilmington
252325,85,81,96,Affinity_Wilmington
252361,54,34,78,Affinity_Wilmington
252415,83,78,96,Affinity_Wilmington
252417,66,51,95,Affinity_Wilmington
252420,82,65,95,Affinity_Wilmington
252421,76,49,95,Affinity_Wilmington
252422,73,49,88,Affinity_Wilmington
252423,87,70,96,Affinity_Wilmington
252424,86,68,72,Affinity_Wilmington
252425,58,51,63,Affinity_Wilmington
252428,76,48,74,Affinity_Wilmington
252433,75,63,96,Affinity_Wilmington
252458,59,57,96,Affinity_Wilmington
252464,74,63,74,Affinity_Wilmington
252503,65,40,65,Affinity_Wilmington
252509,69,49,95,Affinity_Wilmington
252539,77,71,96,Affinity_Wilmington
252599,69,61,84,Affinity_Wilmington
252600,69,62,83,Affinity_Wilmington
252604,82,53,96,Affinity_Wilmington
252657,82,87,92,Affinity_Wilmington
252672,60,50,93,Affinity_Wilmington
252712,89,81,95,Affinity_Wilmington
252718,80,76,95,Affinity_Wilmington
252751,73,64,95,Affinity_Wilmington
252863,59,34,70,Affinity_Wilmington
252864,75,54,95,Affinity_Wilmington
252865,83,69,92,Affinity_Wilmington
252869,83,75,81,Affinity_Wilmington
252873,77,63,62,Affinity_Wilmington
252874,54,46,92,Affinity_Wilmington
252876,76,48,92,Affinity_Wilmington
252878,72,58,93,Affinity_Wilmington
252879,75,47,95,Affinity_Wilmington
252882,75,47,96,Affinity_Wilmington
252883,76,48,96,Affinity_Wilmington
252901,25,46,51,Affinity_Wilmington
252902,82,78,94,Affinity_Wilmington
252903,57,48,94,Affinity_Wilmington
252913,39,67,59,Affinity_Wilmington
252923,73,85,87,Affinity_Wilmington
252926,77,66,96,Affinity_Wilmington
252927,73,62,95,Affinity_Wilmington
253008,75,64,96,Affinity_Wilmington
253009,91,87,90,Affinity_Wilmington
253013,60,50,95,Affinity_Wilmington
253016,87,80,89,Affinity_Wilmington
253017,82,77,94,Affinity_Wilmington
253018,62,53,95,Affinity_Wilmington
253020,84,80,96,Affinity_Wilmington
253021,85,80,87,Affinity_Wilmington
253027,79,71,74,Affinity_Wilmington
253028,64,6,71,Affinity_Wilmington
253031,76,64,95,Affinity_Wilmington
253033,54,48,96,Affinity_Wilmington
253038,74,52,65,Affinity_Wilmington
253089,52,55,85,Affinity_Wilmington
253091,58,53,95,Affinity_Wilmington
253092,86,82,89,Affinity_Wilmington
253094,85,73,95,Affinity_Wilmington
253095,69,51,90,Affinity_Wilmington
253102,84,72,90,Affinity_Wilmington
253113,89,81,96,Affinity_Wilmington
253114,76,53,95,Affinity_Wilmington
253176,82,73,96,Affinity_Wilmington
253182,72,58,96,Affinity_Wilmington
253199,78,74,95,Affinity_Wilmington
253228,90,74,66,Affinity_Wilmington
253239,61,46,94,Affinity_Wilmington
253243,83,70,87,Affinity_Wilmington
253255,79,62,88,Affinity_Wilmington
253272,61,33,93,Affinity_Wilmington
253278,87,81,95,Affinity_Wilmington
253279,86,74,90,Affinity_Wilmington
253280,75,65,93,Affinity_Wilmington
253281,73,61,96,Affinity_Wilmington
253282,85,66,96,Affinity_Wilmington
253283,61,43,94,Affinity_Wilmington
253284,75,64,92,Affinity_Wilmington
253286,75,57,95,Affinity_Wilmington
253287,75,46,94,Affinity_Wilmington
253288,81,48,94,Affinity_Wilmington
253357,41,78,39,Affinity_Wilmington
253358,68,71,46,Affinity_Wilmington
253364,74,86,88,Affinity_Wilmington
253371,72,62,96,Affinity_Wilmington
253372,64,42,68,Affinity_Wilmington
253376,84,71,96,Affinity_Wilmington
253385,65,51,58,Affinity_Wilmington
253391,33,81,48,Affinity_Wilmington
253392,85,73,96,Affinity_Wilmington
253394,60,61,94,Affinity_Wilmington
253399,62,46,95,Affinity_Wilmington
253420,63,51,55,Affinity_Wilmington
253432,87,76,96,Affinity_Wilmington
253442,79,70,96,Affinity_Wilmington
253453,69,57,94,Affinity_Wilmington
253456,75,84,84,Affinity_Wilmington
253465,84,73,68,Affinity_Wilmington
253467,69,51,89,Affinity_Wilmington
253479,76,26,95,Affinity_Wilmington
253508,68,56,94,Affinity_Wilmington
253511,77,51,91,Affinity_Wilmington
253532,35,58,60,Affinity_Wilmington
253533,81,84,95,Affinity_Wilmington
253535,77,64,87,Affinity_Wilmington
253536,89,78,91,Affinity_Wilmington
253549,46,36,96,Affinity_Wilmington
253553,62,23,92,Affinity_Wilmington
253561,74,82,77,Affinity_Wilmington
253583,86,65,96,Affinity_Wilmington
253585,69,49,94,Affinity_Wilmington
253587,59,49,93,Affinity_Wilmington
253589,69,48,96,Affinity_Wilmington
253590,65,31,94,Affinity_Wilmington
253595,69,49,95,Affinity_Wilmington
253604,85,74,92,Affinity_Wilmington
253611,72,41,72,Affinity_Wilmington
253679,43,90,46,Affinity_Wilmington
253688,87,78,95,Affinity_Wilmington
253709,67,44,89,Affinity_Wilmington
253718,82,68,96,Affinity_Wilmington
253724,75,58,64,Affinity_Wilmington
253758,82,87,84,Affinity_Wilmington
253759,78,86,81,Affinity_Wilmington
253766,62,85,53,Affinity_Wilmington
253775,67,52,96,Affinity_Wilmington
253786,84,66,94,Affinity_Wilmington
253787,88,78,91,Affinity_Wilmington
253817,88,78,91,Affinity_Wilmington
253818,73,49,96,Affinity_Wilmington
253822,75,62,95,Affinity_Wilmington
253842,68,61,64,Affinity_Wilmington
253850,79,66,96,Affinity_Wilmington
253852,79,19,96,Affinity_Wilmington
253853,77,62,90,Affinity_Wilmington
253854,70,56,94,Affinity_Wilmington
253870,57,32,93,Affinity_Wilmington
253894,87,83,96,Affinity_Wilmington
253896,76,64,95,Affinity_Wilmington
253906,86,79,88,Affinity_Wilmington
253918,49,39,95,Affinity_Wilmington
253929,76,86,81,Affinity_Wilmington
253981,76,24,62,Affinity_Wilmington
254069,79,74,96,Affinity_Wilmington
254137,89,79,96,Affinity_Wilmington
254139,76,60,91,Affinity_Wilmington
254142,66,46,91,Affinity_Wilmington
254143,80,70,96,Affinity_Wilmington
254144,73,50,94,Affinity_Wilmington
254146,62,62,95,Affinity_Wilmington
254147,66,48,68,Affinity_Wilmington
254148,81,75,96,Affinity_Wilmington
254149,81,76,96,Affinity_Wilmington
254150,80,73,91,Affinity_Wilmington
254151,80,61,93,Affinity_Wilmington
254152,75,62,90,Affinity_Wilmington
254153,71,67,74,Affinity_Wilmington
254154,78,65,94,Affinity_Wilmington
254158,78,65,96,Affinity_Wilmington
254159,73,44,96,Affinity_Wilmington
254165,74,43,67,Affinity_Wilmington
254166,76,44,96,Affinity_Wilmington
254172,81,67,96,Affinity_Wilmington
254173,80,71,73,Affinity_Wilmington
254198,75,18,95,Affinity_Wilmington
254205,13,69,70,Affinity_Wilmington
254206,74,64,96,Affinity_Wilmington
254230,73,86,87,Affinity_Wilmington
254331,79,60,94,Affinity_Wilmington
254348,49,37,94,Affinity_Wilmington
254415,81,83,95,Affinity_Wilmington
254437,75,78,81,Affinity_Wilmington
254466,78,73,96,Affinity_Wilmington
254504,75,49,96,Affinity_Wilmington
254531,86,89,95,Affinity_Wilmington
254532,72,82,84,Affinity_Wilmington
254535,78,60,95,Affinity_Wilmington
254602,64,88,76,Affinity_Wilmington
254608,81,75,78,Affinity_Wilmington
254610,78,61,95,Affinity_Wilmington
254621,82,71,96,Affinity_Wilmington
254624,78,75,94,Affinity_Wilmington
254631,64,56,94,Affinity_Wilmington
254637,79,53,95,Affinity_Wilmington
254641,84,89,91,Affinity_Wilmington
254690,77,61,95,Affinity_Wilmington
254693,78,61,95,Affinity_Wilmington
254694,80,62,95,Affinity_Wilmington
254707,80,62,95,Affinity_Wilmington
254781,79,84,46,Affinity_Wilmington
254788,78,61,95,Affinity_Wilmington
254789,83,55,91,Affinity_Wilmington
254793,72,72,89,Affinity_Wilmington
254822,81,84,95,Affinity_Wilmington
254875,47,49,91,Affinity_Wilmington
254876,37,26,63,Affinity_Wilmington
254877,27,24,59,Affinity_Wilmington
254878,36,35,62,Affinity_Wilmington
254879,52,33,85,Affinity_Wilmington
254880,43,45,89,Affinity_Wilmington
254881,41,37,61,Affinity_Wilmington
254882,50,10,45,Affinity_Wilmington
254883,29,25,89,Affinity_Wilmington
254884,29,8,40,Affinity_Wilmington
254887,24,46,91,Affinity_Wilmington
254888,38,27,56,Affinity_Wilmington
254891,55,56,93,Affinity_Wilmington
254892,86,71,55,Affinity_Wilmington
254894,36,63,46,Affinity_Wilmington
254895,82,62,95,Affinity_Wilmington
254896,82,66,81,Affinity_Wilmington
254911,79,65,77,Affinity_Wilmington
254912,80,49,96,Affinity_Wilmington
254929,52,44,71,Affinity_Wilmington
254973,84,79,95,Affinity_Wilmington
254990,48,78,69,Affinity_Wilmington
254992,74,64,92,Affinity_Wilmington
254994,75,55,86,Affinity_Wilmington
255031,78,37,79,Affinity_Wilmington
255033,65,50,95,Affinity_Wilmington
255079,56,61,93,Affinity_Wilmington
255104,70,31,89,Affinity_Wilmington
255105,85,85,94,Affinity_Wilmington
255113,68,53,92,Affinity_Wilmington
255115,39,69,76,Affinity_Wilmington
255120,69,50,93,Affinity_Wilmington
255132,53,87,69,Affinity_Wilmington
255148,40,79,67,Affinity_Wilmington
255151,71,61,95,Affinity_Wilmington
255155,59,46,89,Affinity_Wilmington
255156,69,88,81,Affinity_Wilmington
255168,65,29,77,Affinity_Wilmington
255177,68,35,54,Affinity_Wilmington
255181,74,42,89,Affinity_Wilmington
255198,43,48,48,Affinity_Wilmington
255203,83,9,95,Affinity_Wilmington
255206,69,59,93,Affinity_Wilmington
255209,80,48,96,Affinity_Wilmington
255217,59,66,85,Affinity_Wilmington
255219,59,66,39,Affinity_Wilmington
255232,84,77,96,Affinity_Wilmington
255233,63,41,94,Affinity_Wilmington
255235,84,74,86,Affinity_Wilmington
255238,87,75,86,Affinity_Wilmington
255239,22,49,53,Affinity_Wilmington
255240,33,52,48,Affinity_Wilmington
255243,74,50,93,Affinity_Wilmington
255245,73,65,96,Affinity_Wilmington
255246,69,56,95,Affinity_Wilmington
255247,80,65,91,Affinity_Wilmington
255248,85,76,88,Affinity_Wilmington
255249,76,66,96,Affinity_Wilmington
255250,78,73,96,Affinity_Wilmington
255253,85,89,94,Affinity_Wilmington
255254,75,64,96,Affinity_Wilmington
255298,68,59,91,Affinity_Wilmington
255314,78,81,90,Affinity_Wilmington
255316,71,45,93,Affinity_Wilmington
255318,83,74,90,Affinity_Wilmington
255378,86,77,96,Affinity_Wilmington
255384,49,90,66,Affinity_Wilmington
255398,82,71,51,Affinity_Wilmington
255400,88,89,96,Affinity_Wilmington
255401,79,73,85,Affinity_Wilmington
255409,74,50,92,Affinity_Wilmington
255411,92,76,96,Affinity_Wilmington
255431,79,89,87,Affinity_Wilmington
255432,70,70,88,Affinity_Wilmington
255563,87,88,92,Affinity_Wilmington
255566,83,68,96,Affinity_Wilmington
255575,76,60,91,Affinity_Wilmington
255580,85,80,96,Affinity_Wilmington
255584,57,90,69,Affinity_Wilmington
255585,75,31,94,Affinity_Wilmington
255586,91,80,96,Affinity_Wilmington
255626,74,50,73,Affinity_Wilmington
255627,40,80,56,Affinity_Wilmington
255638,79,25,84,Affinity_Wilmington
255639,75,64,90,Affinity_Wilmington
255662,58,62,95,Affinity_Wilmington
255672,66,50,95,Affinity_Wilmington
255677,72,45,96,Affinity_Wilmington
255678,85,74,88,Affinity_Wilmington
255680,66,38,72,Affinity_Wilmington
255681,84,70,88,Affinity_Wilmington
255682,73,51,78,Affinity_Wilmington
255683,73,51,67,Affinity_Wilmington
255717,92,69,95,Affinity_Wilmington
255718,92,69,95,Affinity_Wilmington
255719,92,69,95,Affinity_Wilmington
255720,92,69,95,Affinity_Wilmington
255724,92,69,95,Affinity_Wilmington
255725,92,69,95,Affinity_Wilmington
255768,78,80,92,Affinity_Wilmington
255774,42,88,64,Affinity_Wilmington
255809,83,86,95,Affinity_Wilmington
255813,88,84,92,Affinity_Wilmington
255842,87,81,96,Affinity_Wilmington
255845,61,45,91,Affinity_Wilmington
255846,89,69,95,Affinity_Wilmington
255851,90,80,96,Affinity_Wilmington
255852,67,35,96,Affinity_Wilmington
255854,65,65,91,Affinity_Wilmington
255867,73,77,96,Affinity_Wilmington
255870,64,38,95,Affinity_Wilmington
255887,71,70,86,Affinity_Wilmington
255948,83,75,95,Affinity_Wilmington
256003,80,90,87,Affinity_Wilmington
256038,81,56,78,Affinity_Wilmington
256039,80,60,83,Affinity_Wilmington
256046,83,82,93,Affinity_Wilmington
